token_id,image,head,eyes,core,clothing,weapon
8638,https://assets.otherside.xyz/kodas/4dbef934adf064736cdc5e06b32eae256e8c22c40a935aaf376738ffd3cef33c.png,Winged Fiend,Stink Eye,Magma Runes,,Highwind Wand
8639,https://assets.otherside.xyz/kodas/42aefc38028134abde700017f3165db766d246bda349d2cd4049eed12f0feb81.png,Pink Fluff,Emotional,Fuschiacron,,Spike In The Head
8640,https://assets.otherside.xyz/kodas/024430eeb52076d9b094e9743c6a00b4da678eb2f0d496c9e1e133fa9e2a7c0f.png,Winged Fiend,Furious,Magma Runes,Orchestrated,
8641,https://assets.otherside.xyz/kodas/8d23cc6e39ffe08dabee3cf8f9de15c17efc16b937ee7746658915cac99198c0.png,Muddy Explorer,Emotional,Spacesuit,Bladed Carapace Armor,
8642,https://assets.otherside.xyz/kodas/09cef72a531e21dab5086cf04830677497c28e479d025d19e6f9c234e29d0760.png,Drill Sergeant,Peer Review,Lava Lamp,Sludge Grime Cape,
8643,https://assets.otherside.xyz/kodas/0a099c40ab186dbf385e2948329405bbaf89e7d29ac3aef22431ab4065f799d8.png,Loggin Noggin,Elemental,Koda Bear,,Goop Slicer
8644,https://assets.otherside.xyz/kodas/2990b4727b30ecdcb248b716edea3ac7f3af90f303f2ddc62b71da88f7a7fa8c.png,Fairy Wisps,Sleepy,Desert Bot,Polished Marrow Armor,
8645,https://assets.otherside.xyz/kodas/5656fa8c7ebaf964ac0647bac8b3bcbb7b79c65bde10488aea261b11e65fda71.png,Keep It Chill,Cave Glow,Vivarium,,Sword of Alinta
8646,https://assets.otherside.xyz/kodas/02d7749d479799a3198254393c1bbe0b3c178a6fd699b4906f6abe865ec026d0.png,Demon Spawn,Crystalline,Koda Bear,,
8647,https://assets.otherside.xyz/kodas/7b6d5ec5e34975e63aa601805fb06f49f651a5fe6e68b3c92fae2c4fd1ff3a78.png,Swordfish,Peer Review,Hypnotic,Orchestrated,Petri Spikes
8648,https://assets.otherside.xyz/kodas/7d2b258360a1e6de110558272fcba61447adac56991e0683d7dcb926d6c3346a.png,Keep It Chill,Shocked Blue,Dino Egg,,
8649,https://assets.otherside.xyz/kodas/49bb27619932375c9e6f9ac60654cfdd8434a9cc914211dad035703ba9fbd733.png,Blue Crown,Interconnected Flow,Whirlpool,Direplate,
8650,https://assets.otherside.xyz/kodas/9e09f7ee50bd95859a0ae76f400c749a9a68b0e843075d7134889840b6eb444e.png,Cave Crystal,Lookalike,Onyx Doom,Basic Smock,
8651,https://assets.otherside.xyz/kodas/fee5fd450d176570510223ce4691457664b93260c23923c651bb57621046b3ac.png,John Doe,Release Me,Tranquil Water,,Sword of Constant Sorrow
8652,https://assets.otherside.xyz/kodas/96766cc848270344b1ecb162630d1f9155831aae7e611e5709f0350adc288170.png,Geo Stag,Owly,Caged Geminite,,Orbius Staff
8653,https://assets.otherside.xyz/kodas/504d792f94c55fafdd0c3ad308f3b61c124044056f6353b5f5360ad4789bf17b.png,Demon Spawn,Two Tone,All Bite,Jeweled Adornment,
8654,https://assets.otherside.xyz/kodas/3d92aa5ca2fa3aa58d9280390edb02d98b0c213604e7f8cea188ff8765ef1256.png,Blossom Bud,Worry Wart,Woodland Guardian,Furnace Mantle,
8655,https://assets.otherside.xyz/kodas/867364c5dc9d033876be41e984adccbf5303ef52a4b7e42c7cef92cbd3b49a92.png,Winged Cheese,Hydrothermal,Sunflare,,
8656,https://assets.otherside.xyz/kodas/adfd37947bbf6bd14eb351fa761af86687077a62ca8d698c33fbb369bd7e9d8a.png,Muddy Explorer,Furious,Amoebatopia,Battered Armor,
8657,https://assets.otherside.xyz/kodas/ded4a46da25fb58dfbd5fdaad490f7a0e05f4151ea48b4ed12998affcadd8ae9.png,Muddy Explorer,Crag Glow,Lava Lamp,Hardened Leather Armor,
8658,https://assets.otherside.xyz/kodas/2967e1f27326a752ed27fa31b0b448711b942c8cd7f3495cdbca2dfee6fa7156.png,Pink Fluff,Omniscient,Fuschiacron,Crystal Light Armor,
8659,https://assets.otherside.xyz/kodas/461b590121df9ed5a196cecb160e08ca8ecb693fcac9c72c2a808e05c43abb73.png,Dawn Disc,Trance,Husk,Battered Armor,
8660,https://assets.otherside.xyz/kodas/7c1c78cb377988e5802a3ebf91d18ee508a098d7b7711fd4ce08bfbfac5cd0c6.png,Blazin Hot,Jelly Beans,Desert Bot,Warriors Journey Garb,
8661,https://assets.otherside.xyz/kodas/b014b78a91061a789dec1edb4eb01403c394c0b8fadbca388e05f48f94dece8d.png,Tri Vent,Stay Awake,Stone Hole Jackson,Armor Of Carnage,Sulfur Triton
8662,https://assets.otherside.xyz/kodas/899d16ad00a134e803f15e2bb752e5c7cea5a150be4383003b23c44fee062b28.png,Spiked Wyvern,Tripartite,All Sight,,Trusty Hatchet
8664,https://assets.otherside.xyz/kodas/1d00bebbf37fdcee3769886b172efc4cea8b62e56796718dc86ec4036f3822aa.png,Demon Spawn,Catty,All Bite,Tough Armor,
8665,https://assets.otherside.xyz/kodas/8609652faca95cc98208af453f4d0bb3f477f6b619c2581d0fcd92e96bc94c29.png,Jade Carapace,Coin Slots,Petrified,Monster Mesh,
8666,https://assets.otherside.xyz/kodas/a1d4e865b01bda130706d0a68487ce10afea5334357b8f4d5985dec78868ed5b.png,Foreteller,Seeing Two,Koda Bear,Vortex Armor,
8667,https://assets.otherside.xyz/kodas/17b9b20fdc661cd5d9d5208158e47f242ef215f510f000fe9d633822542ccc0a.png,Stubborn Ox,Worry Wart,Woodland,Furnace Armor,Lightning Rod
8668,https://assets.otherside.xyz/kodas/1a0115410bf3c9e049699418c4bb4f00ca1bed64f9b47750e478b335baea0cfd.png,Screwhorn,Golden Grill,Lava Lamp,Knight Mare Armor,
8669,https://assets.otherside.xyz/kodas/f832d9abeb1bcb9a634ad2ea14ee7f27bd609d4749f1929dccb96c65e6168677.png,All Ears,Gloomy,Pink Disco,,
8670,https://assets.otherside.xyz/kodas/2bb815b1da2a737a9532b08ffa70f84c4e3dea61e437a4fe6617df01143d3e5e.png,Cave Crystal,Five Eye,Caged Geminite,,
8671,https://assets.otherside.xyz/kodas/18a1cb3b69b0ccf2c2970b073063371ce4422b11b273c56ae040b441e6ba3c56.png,Winged Cheese,Cave Diving,Patches,Tough Armor,
8672,https://assets.otherside.xyz/kodas/dd29a20ae7e7700666a1d6fa2a76464f8f3758a4d9673337d6c1c9a7117c0777.png,Drill Sergeant,Peep Holes,Amoebatopia,Boiled Armor,
8673,https://assets.otherside.xyz/kodas/99fcb2a41405857af22529bed4ac90a1c72764d8d9d521c39d3ec968ad484504.png,X Ray,Ancient,Dino Egg,Elite Crimson Armor,
8674,https://assets.otherside.xyz/kodas/f172c7dfa46176ad7e9ade7be30e56c4c6eb70462bf63ba33888ba82cf3dda34.png,Screwhorn,Adorable Intake,Flora Smock,Entangled Darkness,
8676,https://assets.otherside.xyz/kodas/793062b5d1525065e59000514fffe87d31b724970e83c02ca8c8b877d03b9dbb.png,Geo Stag,Cyber Sight,Onyx Doom,,
8677,https://assets.otherside.xyz/kodas/89073f7f2a45320ed2ab15d2928b76cdb8a5ea8698e8b18f77f5ffc4cef2ebc3.png,Dawn Disc,Green Glance,Desert Bot,,Fickle Sickle
8678,https://assets.otherside.xyz/kodas/4df20432be9ff9f4cfe5ca5864539fba2af333e5b723d5cbbdf0dda1b2c7220d.png,Tri Vent,Look Deep,Mummy Wrap,Malachite Armor,
8679,https://assets.otherside.xyz/kodas/0d707a252af9abe5b720b4a810a7866c43ae79eeccf2b9a6fa097f12be9b87ec.png,Vertical Vision,Crystal Grinder,X Ray,Jeweled Adornment,
8680,https://assets.otherside.xyz/kodas/708136e81fab9963e782d60ba9a83e295d00ba2c1e6ed4b4f5847f05461d9a52.png,Coral Delight,Sewed Wide Shut,Purple Disco Monster,,Twistree Blade
8681,https://assets.otherside.xyz/kodas/d3cd43b301bb9419c66bd6f1d816cb48b8230856b79db371e23e1eb925ceb15e.png,Bleached Horns,Seeing Two,All Bite,,
8682,https://assets.otherside.xyz/kodas/984ee0e12dae331e518acb11507626371778c6194b27913fa4b31e69ad8628d9.png,Blazin Hot,Sad,All Bite,Elite Crimson Armor,Death Head
8683,https://assets.otherside.xyz/kodas/c66088f21c2cdf3d1b8f406a254f292197e8e6d1e893eef940eb41677f989ec9.png,John Doe,Genis Gaze,Aqua Gorilla,Furnace Mantle,
8684,https://assets.otherside.xyz/kodas/e103b0208b0129b022793586f9256da607e0d03abacce2e36bf5a489d8a691d0.png,Scraggly,Fortune,Maw,Enoki Cape,
8685,https://assets.otherside.xyz/kodas/07d675bbe77a16b0cd1bcc94febe70c430e4adffdda9a792594aed5017fc4b29.png,Winged Cheese,Twenty Cubed,Monster Smoke,Oozeguardian Armor,
8686,https://assets.otherside.xyz/kodas/184398a45b160eaa97df8be8ca4d670301348609a61100996e4d2c1798f03f55.png,Manta Ray,Harpy,Dino Egg,Indigo Cape,
8687,https://assets.otherside.xyz/kodas/d7797a9c28c2769c68b50dfebeb2041a5beb20b5709e0c5e3ed9fbe6d5cfcaf1.png,Take Flight,Bloodshot,Hypnotic,Sol Mantle,
8688,https://assets.otherside.xyz/kodas/b6e177813941aa416bac9fd2069ac1b6c7d5d424f82ac7a1c6003077155f5d33.png,John Doe,Crusty,Grey Matter,Chrono Plate Armor,Scisword
8689,https://assets.otherside.xyz/kodas/95d5fa7069338ca733fd27a6c6717d1e99ce9a959f79783b7441510027265128.png,Somethings Fishy,Omniscient,X Ray,Fun Guy Tunic,Studded Club
8690,https://assets.otherside.xyz/kodas/cb57b1ecb7272baa8db75ffd8900ecffc41f3ea34c82325ef9148eea88013062.png,Keep It Chill,Twenty Cubed,Dino Egg,,
8691,https://assets.otherside.xyz/kodas/005e45c7dd8927adc3683f3fde403831542241ba7a2e8935f99c947d41a15568.png,Bleached Horns,Look Deep,All Smiles,,
8692,https://assets.otherside.xyz/kodas/948ed50b77a5def83ccd7e741ef88bd5c7f52a862cf685453d53d7fd8d5cc9d7.png,Tested Elder,Twins,Amoebatopia,,
8693,https://assets.otherside.xyz/kodas/c276fd90ff36f7b3a38bab2da036d235269659c13bae109779795862ce9af462.png,Drill Sergeant,Grim Bellows,Desert Bot,,
8694,https://assets.otherside.xyz/kodas/74e1cfed779fd004c81ea659ac6299f457076aa5a465c91afb999a068a493744.png,Manta Ray,Carapace,Barnacle Buddy,Sky Merchant,
8695,https://assets.otherside.xyz/kodas/9b67e25526e0489b7a1e3dd62097d879205bb1a13d1913ec16ad92a59be6a018.png,Infinite Vision,Lookalike,Lava Lamp,,
8696,https://assets.otherside.xyz/kodas/587301e761e0e677817c234ae388c6885551487087a5ec9510037d2da8dbe582.png,Winged Cheese,Fortune,Desert Bot,Flame Licked Armor,Hunters Respite
8697,https://assets.otherside.xyz/kodas/92d06bd2578f7890b01bef5197976a9561249daf1641b1623297f153b5dabb80.png,Twisty Horn,Dark Matters,All Sight,Indigo Cape,
8698,https://assets.otherside.xyz/kodas/b9cbd5ef6f3bd37d226dc943f238694b3154b00b287d2d44f8b19e4cc858b1b8.png,Geo Stag,Gemini Gaze,Spotty,Champion Sash,
8699,https://assets.otherside.xyz/kodas/5010ad5bd73d268ee778a97c2270d4a732d62c007acf6fc404ef569438a3d648.png,Bleached Horns,Crusty,Koda Bear,Gemstone Paladin,
8700,https://assets.otherside.xyz/kodas/e22f2f55cf744da2c3f56cdf205a58ab5c35cab27b45e295f8dd82f1ea0cb4aa.png,Crystal Horned,Mycology Eyes,Pure Sinew,,Feathered Glaive
8701,https://assets.otherside.xyz/kodas/d0a0d939fb209222f0d3442375a7f7c03e400a4f7abaf46393f351c3be21ca7c.png,Dawn Disc,Owly,Stoney Pecs,Pyrite Armor,
8702,https://assets.otherside.xyz/kodas/fb995d669cb65ab133255d304e241721b5ae1aca8444d521a09861ee9f16231f.png,Copper Coil,Uni Eyes,All Bite,Reinforced Mantle,
8703,https://assets.otherside.xyz/kodas/1aaffd470d9d90ce012e6f7d0f1fd2071062fc01b2293cd0c48827511170a7bb.png,Bleached Horns,Fluff Vision,Woodland,Explorers Outfit,Abyssal Trident
8704,https://assets.otherside.xyz/kodas/11ee6cc73fc86cf6c52ea29b7660837dfc8a38f0fa6e58c0687340e132f81fd8.png,Fish Bowl,Snake Eyes,Floating Lava,Basic Smock,
8705,https://assets.otherside.xyz/kodas/393707456c52ca13ebb4087320d81a0d30459e8605a2f6ce6511c6c9b6205604.png,Screwhorn,Tripartite,Bubble And Toil,Wasteland Elite Armor,
8706,https://assets.otherside.xyz/kodas/f6f8f0a74b60b7af95abd83900a867ed7031de30b697b916e8bf86e89c43f853.png,All Ears,Insomniac,Pink Disco,Cloak Of Knowing,
8707,https://assets.otherside.xyz/kodas/50a3301b29da7df8c72903c75b03079dc9311c28de560c8c302fb0787e0449b9.png,Blue Crown,Late Night,Skeletron,Ape Cape,
8708,https://assets.otherside.xyz/kodas/9e4f4939b56760cd2515fa968bd76aa5999cde44fbc69a3351e7a46d98cf6d87.png,Geo Stag,Ruby Red,Onyx Doom,Skurts Mantle,Undergrowth Stick
8709,https://assets.otherside.xyz/kodas/693038925912554fac85f3fea5d1870c2ee0358bc3cee52708476226565d3c2c.png,Tested Elder,Reptilian,Cushioned,Tough Armor,
8710,https://assets.otherside.xyz/kodas/05e868e299c0c8361b407ec463b95b19e4e7763530cec0230bc284936964c9f4.png,Bleached Horns,Arachnid,Onyx Doom,,Trusty Hatchet
8711,https://assets.otherside.xyz/kodas/1e22b2d12e5ecbf4898f9a3fff866cb75f702570e204774b787a299e7017909a.png,Sluggy,Is Anyone Home,Whirlpool,,Bad Mama Jama
8712,https://assets.otherside.xyz/kodas/ecf108e1ddfd6521307dd8b07f5efc918f060af94de8bb96133f3513987feffe.png,Blossom Bud,Globular Gaze,Onyx Doom,,The Bloodletter
8713,https://assets.otherside.xyz/kodas/2cb9eaf5bb1043545b4d2dbc7ab9575d34031e948dc94546f186bf512d6ff38a.png,Stubborn Ox,Look Deep,Desert Bot,Shrine Cloak,
8714,https://assets.otherside.xyz/kodas/9f18a68dd3ce3d05a5d7daf03f9ed196c0d77ac9dc07f4db8b4699e67216eada.png,Take Flight,Hypnotic Groove,Leaf Me Alone,Celestial Crystal Armor,Orbius Staff
8715,https://assets.otherside.xyz/kodas/55152291ccb746dd26ed8f45747af794964468967a2895ce26ba3d43b1ad10d4.png,Jade Carapace,Melted Gaze,Woodland Guardian,,
8716,https://assets.otherside.xyz/kodas/e0004fd5eb40f724e3310fa270ced126435701a7e5b09469bd6beb5eff2ed23e.png,Fairy Wisps,Lookalike,8 Knit,Duster,
8717,https://assets.otherside.xyz/kodas/7aacf5d838d0961abe1d9ada7a4efbdfa6fb22c54e31b7645b58317c0f8b9410.png,Bleached Horns,Shattered Cyclop,Woodland,Sky Seeker,
8718,https://assets.otherside.xyz/kodas/a59fcb2bb00b33c2d8d508238b6ad265790aa5985500ff75e75862028680fc81.png,Copper Coil,Triple Threat,Desert Bot,Outerplane Toga,Widow Taker
8719,https://assets.otherside.xyz/kodas/6b9a1c086934f8607c2cbbe943d2f1dc30fe4c9f3b3ff8255a8d2c82890a67ed.png,Nuts For Nuts,Crag Glow,Cushioned,Reinforced Mallow Armor,Omincidel
8720,https://assets.otherside.xyz/kodas/d299fcf9af6180c2b5a292a7cd0c02a6245f499e2ad08834023d63e1c0a4b43f.png,Creepy Crawly,Peer Review,Hypnotic,,
8721,https://assets.otherside.xyz/kodas/f70067347d64dc6c4274570a9a94fda58558e3b0bc228d8b5cbbea1a32a1c6f5.png,Bleached Horns,Dual Pits,Desert Bot,Degenerates Cape,Staff of Confessing
8722,https://assets.otherside.xyz/kodas/00beea9392576cd4df357eaf06962e9488b4046d7dbd5bef53cba469b5a9334f.png,Spike Cauldron,Furnace Burn,Tide Roller,,
8723,https://assets.otherside.xyz/kodas/ec27fddc57396d75706b06968fd09017ccc911659c8bb5c68f7a36a61068499d.png,Chomp Chomp,Afraid,Tranquil Water,,Blade of Great Heights
8724,https://assets.otherside.xyz/kodas/70ba8fac3c39d095a1de437fe16e2f0e515ae5579fec86514fed08cbdc40c2f3.png,Blue Crown,Spider Trance,Dino Egg,Hardened Calcite Armor,
8725,https://assets.otherside.xyz/kodas/b83d4ed4bd3b586fecf9a4fac99f0e5f23816be49b8384c7a5ec22d4c6ccaedc.png,Cave Crystal,Stay Awake,Caged Geminite,,Highwind Wand
8726,https://assets.otherside.xyz/kodas/97cd5c68f8b141f8d325e3257bf7ef4f8c16583eb236b0e9fe164fe1b45fe7ad.png,Copper Coil,Speechless,Lava Lamp,,
8727,https://assets.otherside.xyz/kodas/727db85f60ef1f9568962ba6188945d4c63098bdb5de2ed7bdb422afdfad8ce1.png,Take Flight,Winged,Patches,,
8728,https://assets.otherside.xyz/kodas/7adf1e8759af8a0ac45c3660d133c4dc5904ce84a9f613f520a7c38889f05759.png,Aqua Elf,Stay Awake,Purple Disco Monster,Indigo Cape,
8729,https://assets.otherside.xyz/kodas/664c1ab376604ecdd7f790cebe4de9446b8c155b6224ed4a9e38e9cd1a71685f.png,Sturdy Helm,Analyze,Magma Runes,,
8730,https://assets.otherside.xyz/kodas/0abd1f0cf6a62ef33c593a7e997aeef90af814a2775034707097c14a1c5cf5e1.png,Tri Vent,Purple Flame,Woodland Guardian,Elite Crimson Armor,
8731,https://assets.otherside.xyz/kodas/d630f1d6fa677b424cbbe2efe211cc8dea0fdb88dec4e90511a60c6895d24740.png,Tri Vent,Insomniac,Stonebase,,Bad Mama Jama
8733,https://assets.otherside.xyz/kodas/2f0b3292a7922cf80915835ddce5ce013391af5a054a479e49fbd03c150c4fd0.png,Viridescent Hero,Snake Eyes,Stonebase,Basic Smock,
8734,https://assets.otherside.xyz/kodas/468657a50f906cc92cd24d0f92866f122eadc827cfb59cd3a7a44ea6fd52bebc.png,Dawn Disc,Mirestare,Mummy Wrap,,Night Star
8735,https://assets.otherside.xyz/kodas/cdfbb00f293e07299043eb5f5fcadb750dcea5e2eefc04474188aff0dfd1f7d0.png,Reef Dragon,Golden Grill,8 Knit,,
8736,https://assets.otherside.xyz/kodas/a38a1f6b469d16d7745b2958809f3df9baef6e09764aa999ba07717a1d1474f5.png,Stubborn Ox,Bugged Out,Cushioned,Infiltrator,Scisword
8737,https://assets.otherside.xyz/kodas/d8acd079c2862c25a4e521216467fec3c091ed114f836a65a785a3cf9b26e976.png,Springbuck,Glacia Glare,All Bite,Knight Mare Armor,
8738,https://assets.otherside.xyz/kodas/4fd1b54ac92aac2554effa209a6751a7bd6dbcc461ec37e00bdfea1eaeb69f4a.png,Twisty Horn,Black Hole,Bubble And Toil,Orchestrated,
8739,https://assets.otherside.xyz/kodas/c43099dd576975cb7283c826ce36bc1dc21786b2e3a0129c4bd5cfd7d37c1fa2.png,Muddy Explorer,Teething Eye,Magma Runes,Armor Of Carnage,Staff of Wild Things
8740,https://assets.otherside.xyz/kodas/06e3d0368675fb54916ceb7a122637a989e7a9c49de562e00a03b79a83928ce7.png,Elder Bharal,Mirestare,Onyx Doom,,Trusty Hatchet
8741,https://assets.otherside.xyz/kodas/9dcce14becf4038a006332e2c455171d85900bace8aaf8c9d45d69c430c98c5d.png,Axe Grinder,Steely,Magma Runes,Bark Moss Armor,
8742,https://assets.otherside.xyz/kodas/48a49b57fe0354b706979df3c7b21350b5c80191d2315cfab1706003046a937e.png,John Doe,Stay Awake,Tide Roller,Stone Plate Armor,Cactivorpal
8743,https://assets.otherside.xyz/kodas/0da5e618715c6d1b492784a8f0237ddb21fc56d80634a9902ec82cadd960c58c.png,Blazin Hot,Bulls Eye,Desert Bot,Summoners Stole,
8744,https://assets.otherside.xyz/kodas/256189f2205c7f5447531eb10a40ba228eda7b8d1ddd7392eb77966a2eb97de0.png,All Seeing Maw,Extraterrestrial,Mummy Wrap,,
8745,https://assets.otherside.xyz/kodas/e2c254ad0dd3b2b909f31d6f3ac0b057cf60d6cd431694ea4bca31508e0224a4.png,Stretched Thin,Teething Eye,Spotty,,
8746,https://assets.otherside.xyz/kodas/b4d36bdc0fcad1449cd8eeb711ba479e607510c6d840f2be228db5a2c99016ca.png,Spiked Wyvern,Awakened Entertainer,Bubble And Toil,Jeweled Adornment,
8747,https://assets.otherside.xyz/kodas/733ea7f638e44501071a2f81447a3aa8949a01b86e3385a0c8dff54a73f24925.png,Sluggy,Veggie,Whirlpool,Minor Light Armor,
8748,https://assets.otherside.xyz/kodas/8d6044b85eafbee3567f97ba4c2ec734e85b09ad0e1333b4e854ae2443a861ab.png,Creepy Crawly,Catty,Swamp Monster,,
8749,https://assets.otherside.xyz/kodas/126199d5db63ab4c6b4e65ec84826c2fbcb592515788a24d2f725967f26d74a8.png,Cobalt Kudu,Stubborn,Tranquil Water,Outerplane Toga,Ethereal Spear
8750,https://assets.otherside.xyz/kodas/690a9d348c600f71e836d84f038e2987e87f99ce842163de097cfb87140c8591.png,Chomp Chomp,Dual Pits,Caged Geminite,,
8751,https://assets.otherside.xyz/kodas/e059265f42723b3f9f031a3f2459381a19141bba750d9ac2a13454a50c3aac78.png,Keep It Chill,Skylight,Barnacle Buddy,,Sheer Face Claymore
8752,https://assets.otherside.xyz/kodas/2acaf2e6f7cf424054c61c84f73c55b011c5ad6d6916c490ae3052962e1df4ac.png,Creepy Crawly,Adorable Intake,Green Thumb,Toasted Mantle Armor,
8753,https://assets.otherside.xyz/kodas/0e6a53b40db6ff88dab9244dd540808eaa2c4a3b90f3a917aa99ffecc2eff2e8.png,Vertical Vision,Purple Flame,Purple Disco Monster,Pluma Pauldrons,
8754,https://assets.otherside.xyz/kodas/a80b253cb1c201dc0149d87d87698b6ba80c3e9fca502956eb0b8075dc04502b.png,Arachnid,Darkened Foresight,Storm Tracks,Indigo Cape,Bubble Blower
8755,https://assets.otherside.xyz/kodas/0515f121a4aba222aef9d8e3c2c5516a3643761daa15bda39b1572ea6625ca7f.png,Chomp Chomp,Eye Of Glob,Spotty,,
8756,https://assets.otherside.xyz/kodas/5d9cd59815dfbfea17a1c8a55dfb8585d938e4d852743d0a45c52ddd620dd237.png,Spike Cauldron,Lookout Below,Caged Geminite,Minor Light Armor,Smoozitar
8757,https://assets.otherside.xyz/kodas/23417dd4b2414dc34f683348d193a13d9543190dac9fe9ebb20c9ef00a1f160e.png,Drill Sergeant,Peek Curiosity,Woodland,Vortex Armor,
8758,https://assets.otherside.xyz/kodas/2488a948f6e90c0f0f04eda784c2ef7b7366bd80a88ff09af812110febac8707.png,Blossom Bud,Boney,Woodland Guardian,,Comet Piercer
8759,https://assets.otherside.xyz/kodas/b894aa4bce91db8d6502259cd989c0656358c48e298f82a88ccb075ac2d077af.png,Jade Carapace,Two Tone,Kaktus,,
8760,https://assets.otherside.xyz/kodas/4fc57e194dea0455c4466fb2b4980d068cf5028a00615594c6d15f593b7c0bdf.png,Copper Coil,Frigid,Cushioned,,
8761,https://assets.otherside.xyz/kodas/4f54617cbf2e22843bc6ff834391744c8e7958449fac908c8d88b614171f6822.png,Devils Advocate,Forlorn Fuzz,Islander,Chrono Plate Armor,
8762,https://assets.otherside.xyz/kodas/c8de32700e724ff0c8331dc29eb6f4649437f38b57aa91a5afb6fcbef29fab23.png,Infinite Vision,Sullen Glance,Desert Bot,Ape Cape,
8763,https://assets.otherside.xyz/kodas/375187264416eb36c5ddb14497be38223b32e78d164ee857ad50e8808f202f49.png,Scorched Brain,Tripartite,Desert Bot,Geometric,Staff of Wild Things
8764,https://assets.otherside.xyz/kodas/78262ecf0effe2c34a979304938043d6f10b691b5cf0370debd26ef0593f4982.png,John Doe,Intense,X Ray,Outerplane Toga,
8765,https://assets.otherside.xyz/kodas/74029a5687dc87aa97ff9244022eee42e0ed7399355ad3452a67199b54872616.png,Manta Ray,Ice Cage,Vivarium,Ogre Armor,Wise Wand
8766,https://assets.otherside.xyz/kodas/8468335145b0c66c8cefee576cdaca61128ca7d501932c9a79bc83f7589d7e3c.png,Reef Dragon,Sewed Wide Shut,8 Knit,Grimace Armor,
8768,https://assets.otherside.xyz/kodas/1c85a607e76c4c7f11542b29210087a3abbd76129e8c034ed69cadc43ec13a62.png,Cave Crystal,Empty Stare,Spirit Wisps,Barely There Armor,
8769,https://assets.otherside.xyz/kodas/167da2bca5fa403e47c5776730c47139ccf4925ef02c08fcd8914618d5787267.png,Nuts For Nuts,Calcified Pair,Woodland,,
8770,https://assets.otherside.xyz/kodas/cc1942802f72fa07b48a339611c8670871ce4d8f5fc098af97fee515000244f8.png,Drill Bit Droid,Ice Cage,All Bite,,
8771,https://assets.otherside.xyz/kodas/4031b69ef5067bba106331ad866e55f2943c60074e14fe51085199004392f495.png,All Ears,Petrified,Purple Disco Monster,,
8772,https://assets.otherside.xyz/kodas/f2910b47c31ed0a9fcb6c93aff133af0896a80d273315536030de01e03a37d1d.png,Another Memory,Every Which Way,Dino Egg,,
8773,https://assets.otherside.xyz/kodas/9198494aae4a54fb35a3488f203704c0afa7709007b54825774267dfc2e98ee2.png,Coral Delight,Coin Slots,Pink Disco,Heavy Iron Armor,
8774,https://assets.otherside.xyz/kodas/1b7116b543f4eee27d819f996bed94b0067a4ac317fe37c5c63dd4cc9f3a6e62.png,Hoot,Slimey Terror,Desert Bot,Starry Beetle Cloak,
8775,https://assets.otherside.xyz/kodas/8ca360261f20bb62e596c013ab8f48d5d8796486ceecc4efcec711db2117d903.png,Droopy,Afraid,Zebro,Cape Of Beast Instincts,
8777,https://assets.otherside.xyz/kodas/cfadaca3b09a1f4a21d8c4f87f58dcff5496a284008217b59ec3adb6cf598979.png,Blazin Hot,Omniscient,Desert Bot,Cobalt Squad Belt,
8778,https://assets.otherside.xyz/kodas/dd56bdc7e79544ad2b934735b9b083f953070550e393341362f362d08a876742.png,Sticks No Stones,Teething Eye,Leaf Me Alone,All Seeing Pauldron,
