token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
14388,https://assets.otherside.xyz/otherdeeds/bf02def3c215ff17cfb5a1767c23ebe5dc01e9ece3d603fd9d5e5673907fcdff.jpg,Growth,Chemical Goo,1,Mystic,4,,,,,,,,,,14388,
14389,https://assets.otherside.xyz/otherdeeds/ae3192f6e92bda469eff9720aba9f9d9a8801b2dba0e4ca530bf5c1611fb3ab8.jpg,Growth,Chemical Goo,1,Botanical,2,Brimstone,2,,,Moldium,2,,,,14389,
14390,https://assets.otherside.xyz/otherdeeds/474208905aac97ae8b825c6df799fe45f3925ab373397816a7bd30e82e92423b.jpg,Decay,Chemical Goo,1,Bog,3,Luster,1,Mossmoon,2,,,Mossmoon,2,,14390,
14391,https://assets.otherside.xyz/otherdeeds/6740612ebcad3cafc833eff89f20d1f4e49a5d19cc8961939cf65951dac9e2ad.jpg,Volcanic,Chemical Goo,1,Crimson,3,Whisper,3,,,Moldium,2,Bonestone,3,Celestial Heart,14391,
14392,https://assets.otherside.xyz/otherdeeds/61d26057875908a305aa52555a8611d9ae3a80ec46c06f847abd2ff8140c3e1f.jpg,Volcanic,Chemical Goo,1,Molten,4,Thermodite,1,Kinsoul,1,Lumileaf,1,,,,14392,
14393,https://assets.otherside.xyz/otherdeeds/ac88475c40f6e5434098eda6774e3ac69dba05cc57959e46fdd77903d1c8dd81.jpg,Volcanic,Chemical Goo,2,Obsidian,1,Oblivion,1,Moldium,1,Lumileaf,1,,,,14393,
14394,https://assets.otherside.xyz/otherdeeds/1844a0e506b81789714e7ae0dfc7223e38f3b906f5585866f9ceb3f170c0d4fc.jpg,Decay,Chemical Goo,1,Thornwood,4,,,,,,,,,,14394,
14395,https://assets.otherside.xyz/otherdeeds/c2c49ffb29a3efb0b9f75af90b877e8153c99fdb4c07f52dfea4faa88979ec9c.jpg,Decay,Chemical Goo,1,Ruins,1,,,,,,,,,,14395,
14396,https://assets.otherside.xyz/otherdeeds/a938de3c57dbbf0b407110d13ee51fcd4f7c8408d2d16998210cbf3e6835def7.jpg,Mineral,Chemical Goo,2,Biolume,2,,,,,Nether,1,Fortuna,1,,14396,
14397,https://assets.otherside.xyz/otherdeeds/6f22933c022353e2ba27a0b4ac5c99ecf16ad7ea1f3fd9a898b571c351eb6eaa.jpg,Spirit,Chemical Goo,1,Steppes,2,Moldium,1,,,,,Bonestone,1,Forged Shovel,14397,
14398,https://assets.otherside.xyz/otherdeeds/601716cf94c1291b4c56b7e48506b61953be45e6b8284763e7841e25ecdf2edd.jpg,Mineral,Chemical Goo,1,Biolume,1,Spikeweed,1,Psychosilk,1,Luster,2,Nether,1,Whale Statue,14398,
14399,https://assets.otherside.xyz/otherdeeds/d6960a7e17fb1f68ada79cbc0d7c58d5d324cd218e388fb431db9d5403f7c3b5.jpg,Harsh,Chemical Goo,2,Bone,5,Lunarian,2,,,Nether,2,Runa,1,Card from a Deck,14399,
14400,https://assets.otherside.xyz/otherdeeds/bc33e9baa4560777107e9f55d9cab7b5a9b195abb2d88cc31917a0e5dcc2d191.jpg,Harsh,Chemical Goo,1,Glacia,3,Slushia,1,,,Oblivion,1,Luster,2,,14400,
14401,https://assets.otherside.xyz/otherdeeds/110027093948e937b38dd373da4d8f71f5016f72a77e63b34cbc7cd5ece06bd2.jpg,Psychedelic,Chemical Goo,3,Sludge,2,,,,,,,Lunarian,3,,14401,
14402,https://assets.otherside.xyz/otherdeeds/2f2ba764fe245c5cf850a9ea018734e13656ba5b8b2d16bd935bd162094fd00c.jpg,Decay,Chemical Goo,1,Plague,5,Oblivion,2,,,Oblivion,2,,,,14402,
14403,https://assets.otherside.xyz/otherdeeds/8248d32f103fd962357531e5665b59beb419f7fe2dea111eaf5a70ed1047fcbd.jpg,Harsh,Chemical Goo,1,Bone,3,,,,,,,Kinsoul,3,,14403,
14404,https://assets.otherside.xyz/otherdeeds/2fffa6bd1742d87d33fecf859e8f2af689d970380f362fa965e91d727608ac57.jpg,Harsh,Chemical Goo,3,Bone,3,Luster,1,Bonestone,1,,,,,,14404,7034
14405,https://assets.otherside.xyz/otherdeeds/cb083580893d24e8336cfabf4e47887520c5845d7528854243b556c1ebc41abd.jpg,Spirit,Chemical Goo,1,Steppes,1,Kinsoul,3,Spikeweed,1,Luster,2,Nether,1,,14405,
14406,https://assets.otherside.xyz/otherdeeds/ce1a4ebd05c1cb0c04c7c7cd611514c5fa1b0fe07576afe33eb8793c9a5db114.jpg,Decay,Chemical Goo,3,Thornwood,1,,,Oblivion,3,,,,,,14406,
14407,https://assets.otherside.xyz/otherdeeds/b04410a462c26960e2f76ae8d2ea92c36162dce5be68e7489abe284254e16ede.jpg,Decay,Chemical Goo,1,Thornwood,3,Psychosilk,2,Luster,2,Lumileaf,1,Moldium,3,Celestial Tear,14407,
14408,https://assets.otherside.xyz/otherdeeds/8a1e50da6d76688c47e611affcc65d58dadc525bc6cbbbbfe1f78b1968825e2f.jpg,Psychedelic,Chemical Goo,1,Shadow,2,Moldium,2,Gloomia,1,Brimstone,2,,,,14408,
14409,https://assets.otherside.xyz/otherdeeds/669f546dc12150561d506b7f87dac85f49c1b155d635a431202eac10fd527927.jpg,Harsh,Chemical Goo,2,Wastes,1,,,Runa,2,,,Brimstone,1,Cryptid,14409,8059
14410,https://assets.otherside.xyz/otherdeeds/e841a923c96071009931b6b9308d057124dd86f8108ffbb81bcfe100a0ae7a05.jpg,Spirit,Chemical Goo,1,Veldan,4,Spikeweed,3,Whisper,3,Psychosilk,1,,,Celestial Heart,14410,
14411,https://assets.otherside.xyz/otherdeeds/cb5dfbc4d51166e72d1da409d8a0c6a972955374c5c7098cdd62b01f1dada525.jpg,Psychedelic,Chemical Goo,2,Acid,4,Psychosilk,1,,,,,,,Cryptid,14411,
14412,https://assets.otherside.xyz/otherdeeds/e631ae7c1d75f32149ce68e78b55a85d702b03561a8c7490372be9fffd93951e.jpg,Spirit,Chemical Goo,2,Veldan,1,Runa,3,Whisper,2,Brimstone,3,,,Celestial Tear,14412,
14413,https://assets.otherside.xyz/otherdeeds/600cc8de70dfdff30c56125ef9427c0700887abfb3aaf0fa42d7889bff6b60f1.jpg,Psychedelic,Chemical Goo,2,Acid,5,,,,,,,Kinsoul,2,,14413,
14414,https://assets.otherside.xyz/otherdeeds/704c00fac681bd8129c1b46e81390c7d4dde295f406ed323b378db94fdacb8c8.jpg,Psychedelic,Chemical Goo,3,Shadow,2,,,,,Lumileaf,2,Brimstone,1,,14414,
14415,https://assets.otherside.xyz/otherdeeds/c7a0161e44a9f80d94f282c9f93b4a5c15597dbdb82c194ea0af68ffe95dcf42.jpg,Psychedelic,Chemical Goo,3,Mallow,5,Luster,3,Maltosia,1,Oblivion,1,Maltosia,1,,14415,
14416,https://assets.otherside.xyz/otherdeeds/8ca8ff222eda881afd187852a2f26daa35e4ad1c4d4415e6dd231800fcf300d2.jpg,Spirit,Chemical Goo,3,Sands,5,,,,,,,,,,14416,
14417,https://assets.otherside.xyz/otherdeeds/89bea1031f21b6e4352c86d20693767b59626e85904a48db7b9df1445308152c.jpg,Growth,Chemical Goo,1,Mycelium,3,Lumileaf,1,,,,,Moldium,1,,14417,
14418,https://assets.otherside.xyz/otherdeeds/70d7ca6675bf2d714a63431c29646ff821498a45a3e0f2ba0699f7d5131d3133.jpg,Decay,Chemical Goo,1,Ruins,2,Prysmatica,2,Nether,1,Brimstone,1,,,Fairy in a Jar,14418,
14419,https://assets.otherside.xyz/otherdeeds/a32c58b1fc26ae61ef9d9849049cdf79d1075201ce61e37d64eafda9d2842c95.jpg,Growth,Chemical Goo,1,Jungle,4,,,Spikeweed,3,Moldium,1,,,,14419,
14420,https://assets.otherside.xyz/otherdeeds/adaf99e8d2b01c88b971f73225d933f2cfa4487f6cedfb96d6645ffb0ee2a65f.jpg,Decay,Chemical Goo,1,Bog,4,Luster,3,Runa,2,Brimstone,1,,,,14420,
14421,https://assets.otherside.xyz/otherdeeds/37aa80fc90366f375b94d4da021573166a0cccdc3ca74586892b6a840333fa36.jpg,Decay,Chemical Goo,1,Bog,2,,,,,,,,,,14421,
14422,https://assets.otherside.xyz/otherdeeds/e36d698707ed003e57a0a2c6bbbeb28aabe434e24aa4b5e3b087bc5d0bc9ecc2.jpg,Harsh,Chemical Goo,1,Splinter,1,Runa,1,Luster,1,Petrified,2,,,,14422,
14423,https://assets.otherside.xyz/otherdeeds/ebf52e3a33049fc18bb77f656901248b35f5b059fc43ed9bf0d8dca877dd4923.jpg,Decay,Chemical Goo,1,Plague,2,,,Brimstone,2,,,Moldium,2,,14423,
14424,https://assets.otherside.xyz/otherdeeds/2f23496975d41d07aa640e3c1dc5b9eab633c60f5e80cf6f3518f500c20389ef.jpg,Harsh,Chemical Goo,1,Bone,4,,,,,,,Lunarian,1,,14424,
14425,https://assets.otherside.xyz/otherdeeds/3a9f90feed89fbc9aa21eeb6a4d4aa5e5745234170c6adff34087d258f50b458.jpg,Decay,Chemical Goo,1,Bog,5,Lumileaf,1,Scumbria,1,,,,,Banana Peel,14425,
14426,https://assets.otherside.xyz/otherdeeds/c1c652d557d29765843f3d7cddbb5137c9a3997e47351575c52e5acd056327cb.jpg,Harsh,Chemical Goo,1,Glacia,3,,,Oblivion,1,,,Psychosilk,3,Rugged Pickaxe,14426,
14427,https://assets.otherside.xyz/otherdeeds/059f1df04587eb29cdaf262ba2bfabf3daf55dfacb069c16ee7d753e78e3bdba.jpg,Decay,Chemical Goo,1,Bog,1,,,Nether,1,Brimstone,1,,,Forged Axe,14427,
14428,https://assets.otherside.xyz/otherdeeds/292dd392babe437b0110a9e622bccbf574081ecac182f1f76d45badbcf884a6b.jpg,Harsh,Chemical Goo,1,Bone,4,,,,,,,,,,14428,
14429,https://assets.otherside.xyz/otherdeeds/286893cf0d54e09d6020022dc5ea7e75d90ea43468e1c0eb95193283924bcbf4.jpg,Mineral,Chemical Goo,1,Biolume,1,Fortuna,2,,,Whisper,3,,,,14429,
14430,https://assets.otherside.xyz/otherdeeds/ae5f8163a03b3be45ba81c041e18a349c25ccc18dd6e3f0bb1d891a3851a4d98.jpg,Decay,Chemical Goo,2,Plague,3,,,Whisper,3,Oblivion,3,,,Jar of Koda Farts,14430,
14431,https://assets.otherside.xyz/otherdeeds/c6351a5d7fce84410062667121e5834bc2d9a65fdbda98456e5052438f1a0359.jpg,Volcanic,Chemical Goo,3,Sulfuric,2,Lumileaf,2,,,Whisper,1,,,,14431,
14432,https://assets.otherside.xyz/otherdeeds/e1ed5e85550c37f9704bd74e434dabfe63f247a178742cfd89422c4b8cfd422d.jpg,Decay,Chemical Goo,1,Ruins,1,Chroma,1,,,Lumileaf,1,,,Glass Eye,14432,
14433,https://assets.otherside.xyz/otherdeeds/e95e35770e99879cb2f3ccd0f8d242bb8959a1ca1bbfb15b4c81cb2c0ac19cfb.jpg,Spirit,Chemical Goo,2,Steppes,4,Whisper,1,Whisper,2,,,,,Anthony,14433,
14434,https://assets.otherside.xyz/otherdeeds/a2dd6fa57b35e5400170d1e50859838bf1e509fa05c1aaa7bea3549e5a93ac76.jpg,Decay,Chemical Goo,1,Ruins,1,Petrified,1,Psychosilk,1,,,Luster,1,Rugged Shovel,14434,
14435,https://assets.otherside.xyz/otherdeeds/a4c0ee56bac88a70c1d415622334e0cf0e5cf619bfe9353243f9957326e95b78.jpg,Harsh,Chemical Goo,1,Splinter,1,Oblivion,1,Lunarian,2,Kinsoul,2,Kinsoul,1,,14435,
14436,https://assets.otherside.xyz/otherdeeds/0ef0b0e962dc411eb1feee97dbdfc8bcaef73aead37aec10ebedadaa947c9fb6.jpg,Growth,Chemical Goo,1,Mycelium,3,Oblivion,1,,,Brimstone,2,Luster,2,,14436,
14437,https://assets.otherside.xyz/otherdeeds/f0c7ce6a0d0bdaee14751179f6bdcef39b1a3fd1c80b7563fd9fd5603859443e.jpg,Harsh,Chemical Goo,1,Splinter,2,Whisper,3,,,Lumileaf,1,,,,14437,
14438,https://assets.otherside.xyz/otherdeeds/a1cc35d3b908d9811da051e5abb574584e9279ad37e7344d9069055937d28a47.jpg,Harsh,Chemical Goo,3,Glacia,3,Shatterfrost,3,Runa,1,Kinsoul,3,Spikeweed,1,,14438,
14439,https://assets.otherside.xyz/otherdeeds/d74e749f7c750b0d0aaba6bb557c4a1e40e844ae5757b89fe45e9cb8d09b558e.jpg,Decay,Chemical Goo,1,Thornwood,3,Nether,1,,,,,,,Celestial Tear,14439,
14440,https://assets.otherside.xyz/otherdeeds/ef953eb1615b27e7e46275834b36142a94097c6b93dd4bf046004d6a6c3f60ae.jpg,Volcanic,Chemical Goo,1,Obsidian,2,Petrified,2,,,,,Kinsoul,1,,14440,
14441,https://assets.otherside.xyz/otherdeeds/18590d51c0e9a5f42b3f4a7edd41e7e31c5fefc14af894f46841cb9a76156d45.jpg,Spirit,Chemical Goo,3,Sands,4,,,,,Nether,3,Petrified,3,,14441,
14442,https://assets.otherside.xyz/otherdeeds/93ad2126bded8b3a880efa845b933a8ba2478c74e657145637949a410c918e4a.jpg,Spirit,Chemical Goo,1,Sands,2,,,,,,,Nether,1,,14442,
14443,https://assets.otherside.xyz/otherdeeds/281274e324d9b3070e3f6bcf6705c887512687919db99549fc6caecefc6ee0aa.jpg,Mineral,Chemical Goo,2,Crystal,4,Luster,1,,,,,,,,14443,
14444,https://assets.otherside.xyz/otherdeeds/e8f75de98ecb1261bb3019e0c0cd9d376670c3f08c0207074613841a3fb644ba.jpg,Decay,Chemical Goo,1,Ruins,4,,,Whisper,1,,,,,,14444,
14445,https://assets.otherside.xyz/otherdeeds/bbb458a9f0dcf404c3592d7ed878dece7527b7667d111c97a022b23950e8f1d6.jpg,Harsh,Chemical Goo,1,Bone,1,Amberskull,1,,,,,,,Daniel,14445,
14446,https://assets.otherside.xyz/otherdeeds/9a1fc6186dfdce2f645760501e8b046fe248050dd992c876796b5047e93b15f8.jpg,Volcanic,Chemical Goo,3,Molten,2,Psychosilk,1,Psychosilk,3,Lunarian,1,Luster,2,,14446,
14447,https://assets.otherside.xyz/otherdeeds/cc8664225e3178ddc9e883af792a6afeb07b266b5e92656dcf4c5c52b06fe5bd.jpg,Spirit,Chemical Goo,1,Steppes,2,,,Psychosilk,3,,,,,,14447,
14448,https://assets.otherside.xyz/otherdeeds/c1263762d0d191527cfb30d5b92e983d0b30975f87c5835e6addd985046457d5.jpg,Volcanic,Chemical Goo,2,Obsidian,1,,,Kinsoul,2,Bonestone,1,,,Jar of Koda Farts,14448,
14449,https://assets.otherside.xyz/otherdeeds/dcc8223572f5bf31ad5b688f89fdd17f23bf621ac2b8120e1ccd4c50b0cb23cd.jpg,Spirit,Chemical Goo,1,Veldan,1,,,Brimstone,1,,,,,,14449,
14450,https://assets.otherside.xyz/otherdeeds/a59e53e9dffa3ddbfe9cf566c12365e9c5380ddf959d33e9aedc422219de482f.jpg,Harsh,Chemical Goo,1,Splinter,2,,,,,,,Brimstone,3,,14450,
14451,https://assets.otherside.xyz/otherdeeds/fd671880b3b7b6245ece5f4ce83f5138d4da82a3f70c1efc47e5640c172c0f41.jpg,Volcanic,Chemical Goo,1,Crimson,3,Luster,2,,,,,Luster,3,,14451,
14452,https://assets.otherside.xyz/otherdeeds/ff4b4d9c1175b6a8b23824d6b6f129bc22c10cb526c9afbd6e61355e53f63ac7.jpg,Mineral,Chemical Goo,1,Biolume,4,Moldium,1,Bonestone,3,,,,,Celestial Heart,14452,
14453,https://assets.otherside.xyz/otherdeeds/adb8b71ff6c6491c3748e58df858ca73defd830e501926ccd3d8880db2f36372.jpg,Mineral,Chemical Goo,2,Biolume,2,,,,,Tantalite,2,,,,14453,
14454,https://assets.otherside.xyz/otherdeeds/ae9499bcb97f02fb9a372d870cb5cf30fe3a433a5b6930a4c35d9a1943eb6d03.jpg,Decay,Chemical Goo,2,Ruins,5,Oblivion,2,,,Oblivion,1,,,Sticky Cauldron,14454,
14455,https://assets.otherside.xyz/otherdeeds/355e6b68cb99f5c5f9fd050ff9887bb56ce8523c395d79a93b88288222851db2.jpg,Decay,Chemical Goo,2,Ruins,2,Chroma,1,,,Brimstone,1,,,,14455,
14456,https://assets.otherside.xyz/otherdeeds/dd534d9fc99bfd6b3ce1da405ca21abbbd4db420c238e89777cd6e25d6fffb5d.jpg,Harsh,Chemical Goo,1,Glacia,1,Spikeweed,2,Psychosilk,2,Slushia,2,,,Forged Axe,14456,
14457,https://assets.otherside.xyz/otherdeeds/42ac39de9007575c1fa8722560f02bd532e3a65076141d93f2b7899ea6210296.jpg,Volcanic,Chemical Goo,1,Molten,5,Oblivion,2,,,Kinsoul,1,Moldium,1,,14457,
14458,https://assets.otherside.xyz/otherdeeds/8db8d4c3d4351d062b2a17b21d03644065fd5199b5e146acf40ae7edccd120f1.jpg,Harsh,Chemical Goo,2,Splinter,2,,,,,,,,,,14458,
14459,https://assets.otherside.xyz/otherdeeds/6304d51a6f7f12ef343fe76be1cdb8b055c5d90e6a1932b6aabc5273eaa7d0a4.jpg,Mineral,Chemical Goo,1,Crystal,1,,,Lunarian,2,,,,,Rugged Axe,14459,
14460,https://assets.otherside.xyz/otherdeeds/2f0889c8f82b763a6fdf3d969a6463546fa31f6c4969f7c9e9ebb4ea2ce9c6e3.jpg,Decay,Chemical Goo,2,Ruins,4,Whisper,2,Bonestone,3,Moldium,3,,,,14460,
14461,https://assets.otherside.xyz/otherdeeds/99b09dc9b4e73f16513c36e65931255dbf14ef5bd088e96dfd434e21617d84b0.jpg,Harsh,Chemical Goo,2,Bone,1,,,,,,,,,,14461,
14462,https://assets.otherside.xyz/otherdeeds/93ec99eed90267dbb245579f58e297e9c982e1ddaa7138c2a5eb94ef440eaa61.jpg,Spirit,Chemical Goo,1,Steppes,1,Oblivion,3,Brimstone,1,Psychosilk,1,Brimstone,2,,14462,
14463,https://assets.otherside.xyz/otherdeeds/6273336f7596dfb834c614c85c94c9a3c73c16a5c0b726eaf5a14ba3869be0ec.jpg,Harsh,Chemical Goo,1,Splinter,3,Oblivion,1,,,,,Petrified,3,,14463,
14464,https://assets.otherside.xyz/otherdeeds/ea7d1856cb7836dbc286d2657abcd265cffc11d6235302d29164b28fadf5fe02.jpg,Spirit,Chemical Goo,1,Veldan,2,,,,,Lumileaf,3,,,,14464,
14465,https://assets.otherside.xyz/otherdeeds/c40fdd3f5eb4718de6cb982378806657c738d3f604e320ad2c2318c98f092436.jpg,Spirit,Chemical Goo,3,Sands,5,,,Kinsoul,1,,,Petrified,3,,14465,
14466,https://assets.otherside.xyz/otherdeeds/38677b8009dc5558c55d0f7d92c6f3fbfeb3643e03f5b974d06ce5d28f1143c6.jpg,Volcanic,Chemical Goo,1,Molten,1,,,,,,,,,,14466,
14467,https://assets.otherside.xyz/otherdeeds/240f73a1ef8d46f9fc247a1238fa49672bbaeeb86d66f12c2d7d232991ba5042.jpg,Mineral,Chemical Goo,1,Spires,3,Moldium,2,,,Luster,1,,,,14467,
14468,https://assets.otherside.xyz/otherdeeds/2c2eb39f866efce15e5930fbbf3e8eb3848de4ad09166c0b9d75372c9e7fd779.jpg,Harsh,Chemical Goo,1,Bone,3,Whisper,2,,,,,,,,14468,
14469,https://assets.otherside.xyz/otherdeeds/13e7a9f78c5e2aaa98fb8bdcf1baef5b50bc5e24236d620cb52aa1fcb228dd76.jpg,Decay,Chemical Goo,1,Thornwood,2,Psychosilk,2,,,Luster,2,,,,14469,
14470,https://assets.otherside.xyz/otherdeeds/110dca76e29e551d14eba3e03604a4d354500f203890667645b211e0c4587dcd.jpg,Mineral,Chemical Goo,3,Biolume,4,,,,,,,Spikeweed,1,,14470,4225
14471,https://assets.otherside.xyz/otherdeeds/bf57ec8ac1cfa0f51411bf7aad9deed4a02816c57a736dea3422a53b6fdbc3fe.jpg,Harsh,Chemical Goo,2,Glacia,2,Bonestone,3,,,,,,,,14471,
14472,https://assets.otherside.xyz/otherdeeds/383151d7b7ebd8f765f2ad44ba116eda8317bca16e91203cb414851f613c55ee.jpg,Spirit,Chemical Goo,3,Sands,1,,,Petrified,2,,,,,,14472,
14473,https://assets.otherside.xyz/otherdeeds/d525c4673e0777790849ed1a39b0718455907f348bb626d771d294d8e5146620.jpg,Growth,Chemical Goo,2,Jungle,2,Whisper,1,Tanglevine,3,,,Nether,2,Raven,14473,8061
14474,https://assets.otherside.xyz/otherdeeds/dcab5cfaca1fe544cff91b9da3dbb7d4fac2fa1e933b93aa5d2700a1fbd60b39.jpg,Growth,Chemical Goo,1,Mycelium,1,,,,,,,,,Jar of Koda Farts,14474,
14475,https://assets.otherside.xyz/otherdeeds/3fd5055afe259cc88b9461322a27fabfbdf03b65b2231ea0075453a816d65621.jpg,Volcanic,Chemical Goo,2,Molten,4,,,,,Bonestone,1,Lunarian,3,Forged Shovel,14475,
14476,https://assets.otherside.xyz/otherdeeds/75d072fbb55936b2ff8d6d4678bfdef59b9c7d821d0da67bde12002273522cb4.jpg,Spirit,Chemical Goo,1,Veldan,3,Brimstone,1,,,,,,,,14476,
14477,https://assets.otherside.xyz/otherdeeds/f7d0bd8b87bcf67423d663d6cf943f47b3c218e55ac027812f45b13a3bf14fb1.jpg,Volcanic,Chemical Goo,1,Crimson,3,Spikeweed,3,Moldium,2,Lunarian,3,Whisper,2,,14477,622
14478,https://assets.otherside.xyz/otherdeeds/4ed3468f3c5734a8ba4b0919711584c8daaad29e758cb5d0b07861591951cdf7.jpg,Decay,Chemical Goo,1,Ruins,2,,,,,,,,,,14478,
14479,https://assets.otherside.xyz/otherdeeds/4fb3a275e077cf9b50f13182e29bda168480905f3f9b538ffd95a67a6135ec7c.jpg,Growth,Chemical Goo,1,Jungle,4,,,Kinsoul,2,Runa,3,,,,14479,
14480,https://assets.otherside.xyz/otherdeeds/30d7fee137d365d1f490650fb08fcae288409b612af1f55e000f0f83ad99534c.jpg,Harsh,Chemical Goo,1,Glacia,1,Slushia,1,Bonestone,1,Lumileaf,2,Bonestone,2,,14480,
14481,https://assets.otherside.xyz/otherdeeds/8fc6ed9b036fea433536f20682851a243e3d03e50e44b81704ec6f74d4f84b01.jpg,Psychedelic,Chemical Goo,1,Shadow,2,,,,,Petrified,2,,,Z,14481,
14482,https://assets.otherside.xyz/otherdeeds/5bc20bf9c694f81ef7405b6a9d4a9034f2609c21f9053eaa86e6002665e51cf0.jpg,Psychedelic,Chemical Goo,2,Mallow,1,,,,,Petrified,1,,,Fairy in a Jar,14482,
14483,https://assets.otherside.xyz/otherdeeds/757a2381268d3af4a4abe04cd1a8d852f81003c49884bbca2851a82a1b35816e.jpg,Mineral,Chemical Goo,1,Crystal,1,Spikeweed,2,Kinsoul,3,Whisper,1,Etheria,1,,14483,
14484,https://assets.otherside.xyz/otherdeeds/ce73985f210af96a34be6aa335fffd03ca8af0d2caf830d889522d081d4f1646.jpg,Psychedelic,Chemical Goo,1,Shadow,4,,,,,Spikeweed,1,,,,14484,
14485,https://assets.otherside.xyz/otherdeeds/2bdb8ac0ed839708b5896b64b157706f9fa1324ad48f87141bd1ac5432f5f9ab.jpg,Volcanic,Chemical Goo,1,Obsidian,2,Bonestone,3,Onyx,2,Petrified,2,,,,14485,
14486,https://assets.otherside.xyz/otherdeeds/373ecebd9f006b0000c5003e3af64e30b80285186b76b4e5bbb715baac6ecff8.jpg,Harsh,Chemical Goo,1,Splinter,4,Brimstone,1,,,Nether,2,Nether,3,,14486,
14487,https://assets.otherside.xyz/otherdeeds/ed1fb7ae03d8528fcd221deb9b53acc9e4ac7b95d7f8e3ac757f7c88dfa29229.jpg,Volcanic,Chemical Goo,1,Molten,1,Brimstone,1,Kinsoul,2,,,Bonestone,1,,14487,
14488,https://assets.otherside.xyz/otherdeeds/45f8353d81ceebcb7babd2c1c2cfb3918d80c7e38a405c6627fb181700e44a55.jpg,Mineral,Chemical Goo,2,Biolume,5,,,Degradia,2,,,Oblivion,2,,14488,
14489,https://assets.otherside.xyz/otherdeeds/bb3ded866de120a32e6a0301b18bc4533f7921b862557bb06565954b76fe1304.jpg,Psychedelic,Chemical Goo,2,Mallow,2,Spikeweed,1,Bonestone,1,,,,,,14489,
14490,https://assets.otherside.xyz/otherdeeds/8f54eb4cb36aba28f1948b94837dcd1ed8e5711de3e4e41ecb73b10cef4da8af.jpg,Harsh,Chemical Goo,2,Splinter,1,Claymer,2,,,,,,,Camp Fire,14490,
14491,https://assets.otherside.xyz/otherdeeds/f375844f4418dc6fedc894766909d9250d64ca3f3ed2af110e324514ee9e4f67.jpg,Decay,Chemical Goo,1,Bog,1,Spikeweed,3,,,Whisper,2,Lunarian,1,,14491,
14492,https://assets.otherside.xyz/otherdeeds/96c78eaee5b4bd00b3f769fbb5336fb4d3ddce0e11bf3926844d6ba1e4f803b9.jpg,Mineral,Chemical Goo,2,Biolume,3,,,,,,,Bonestone,1,,14492,
14493,https://assets.otherside.xyz/otherdeeds/ce76871e4607f4ae4c03e4b3dbb44b4783ed42326a9938451903ad7014d622be.jpg,Spirit,Chemical Goo,2,Sky,5,Luster,1,,,Kinsoul,1,Psychosilk,1,,14493,
14494,https://assets.otherside.xyz/otherdeeds/9aa3d64584a9add197390f92a13f196fe317ddce1688076260939e2692d1bc5e.jpg,Growth,Chemical Goo,1,Mycelium,2,Spikeweed,3,Kinsoul,1,,,Spikeweed,2,,14494,
14495,https://assets.otherside.xyz/otherdeeds/4a27db8521e5d69aea5235e6cc200f8361c5d2ebff0ff955e6bd6b7bfc8bc530.jpg,Spirit,Chemical Goo,1,Sky,4,,,,,,,,,,14495,1505
14496,https://assets.otherside.xyz/otherdeeds/659dc034e2986bb1565b8758f4cf9e304ea50772d4ca92aa5a06ba862dd073d0.jpg,Volcanic,Chemical Goo,3,Molten,5,,,Luster,1,Spikeweed,2,Petrified,2,Slime Juice,14496,
14497,https://assets.otherside.xyz/otherdeeds/0f9f9a3711a9ac1dbae01985e8ee2168878e3c8594acda14a2ea0eccc830ef6f.jpg,Harsh,Chemical Goo,2,Wastes,2,,,,,,,,,,14497,
14498,https://assets.otherside.xyz/otherdeeds/7bf6f2e8b1d02a705fda90678b44abfa4b9510ee4d5d4056f658c7e61a786c60.jpg,Harsh,Chemical Goo,1,Splinter,4,,,,,Steppesalt,1,Luster,1,,14498,
14499,https://assets.otherside.xyz/otherdeeds/17591caac67d6736f1eeb0fe8cdc0f4686523461d12c821cd4242218073a0b19.jpg,Spirit,Chemical Goo,1,Veldan,3,,,,,Spikeweed,1,Lunarian,3,,14499,7643
14500,https://assets.otherside.xyz/otherdeeds/a9d6e2a62c4a46cc84db03e20a225a9033e5a5bd8810ed51b8ec4f3ba4d9b76b.jpg,Mineral,Chemical Goo,1,Luster,3,,,,,,,Lunarian,2,,14500,
14501,https://assets.otherside.xyz/otherdeeds/4f4d9ba797da43cc438558c4faea66b5067229e778abd63feb1ea85badfac7ed.jpg,Harsh,Chemical Goo,2,Glacia,3,Lumileaf,3,Whisper,1,,,,,,14501,
14502,https://assets.otherside.xyz/otherdeeds/fe22e18fc70fae1fe78c7c4eaf4664096eab0dc3ce99603c33c91b1a5d7047b9.jpg,Harsh,Chemical Goo,2,Splinter,1,Spikeweed,1,,,,,,,,14502,
14503,https://assets.otherside.xyz/otherdeeds/36ed4bbe2e3ad43449d17205ad9242b675aaf9b93da113f25841d5a7ddbb5eb0.jpg,Harsh,Chemical Goo,2,Bone,1,Luster,1,Lumileaf,1,Spikeweed,3,Nether,1,,14503,
14504,https://assets.otherside.xyz/otherdeeds/df71d0c6653f2342681407f20c87e17f7d426dbff3cb08165bfb893a79efaf01.jpg,Harsh,Chemical Goo,1,Glacia,4,Bonestone,1,,,Moldium,1,Lunarian,1,Sloth Juice,14504,
